"Harmesh Sharma",Punjab,"Anandpur Sahib",931,0.09,"Jai Jawan Jai Kisan Party",47,"12th Pass",15960000,1000000,"","Agricuture & Dairy Farming"
"Kawaljeet Singh",Punjab,"Anandpur Sahib",902,0.08,"Hind Congress Party",54,"5th Pass",4307171,880000,498A|452|506|323|504,"Business In Name Of M/S SK Construction"
"Kulwinder Kaur",Punjab,"Anandpur Sahib",1929,0.18,"Ambedkarite Party of India",57,"10th Pass",4555000,496000,"","House Wife"
"Gurbinder Singh Sonu",Punjab,"Anandpur Sahib",1522,0.14,"Peoples Party of India (Democratic)",34,"12th Pass",259176,23644,"","Private Teacher"
"Jodh Singh Thandi",Punjab,"Anandpur Sahib",2921,0.27,"Bhartiya Lok Seva Dal",59,"12th Pass",6867190,686149,"",Pensioner
"Faqir Chand",Punjab,"Anandpur Sahib",2465,0.23,Shivsena,69,"10th Pass",3550000,0,"",Nil
"Manish Tewari",Punjab,"Anandpur Sahib",428045,39.57,"Indian National Congress",53,"Graduate Professional",154637860,0,"",Lawyer
"Narinder Singh Shergill",Punjab,"Anandpur Sahib",53052,4.9,"Aam Aadmi Party",51,"Post Graduate",255712677,23667368,"","Agricuturist & Business"
"Raghunath Singh",Punjab,"Anandpur Sahib",10665,0.99,"Communist Party of India  (Marxist)",65,Graduate,2769000,0,"","Social Service"
"Bir Devinder Singh",Punjab,"Anandpur Sahib",10424,0.96,"Shiromani Akali Dal (Taksali)",70,"Post Graduate",85248148,228221,"","Social & Political Work"
"Bargava Reddy D",Punjab,"Anandpur Sahib",2824,0.26,"Pyramid Party of India",31,Graduate,183000,0,"",Business
"Avtar Singh",Punjab,"Anandpur Sahib",3646,0.34,Independent,59,"8th Pass",5867000,270000,"",Trading
"Charan Dass",Punjab,"Anandpur Sahib",960,0.09,Independent,66,"Post Graduate",4918943,150000,"",Advocate
"Jagneet Singh Balsuan",Punjab,"Anandpur Sahib",1117,0.1,Independent,25,"12th Pass",120728,5120,"","Self Employed Resale Of Milk"
"Dr. Paramjeet Singh Ranu",Punjab,"Anandpur Sahib",1316,0.12,Independent,52,Others,17450707,0,"","Doctor (Homoeopathic Medical Practitioner)"
"Manmohan Singh",Punjab,"Anandpur Sahib",1382,0.13,Independent,58,"Post Graduate",35366395,12015,"","Retired From Power Com Punjab"
Sunaina,Punjab,"Anandpur Sahib",1912,0.18,Independent,31,Graduate,1150000,0,"",Business
"Vikram Singh John",Punjab,"Anandpur Sahib",1145,0.11,Independent,,,,,,
Nota,Punjab,"Anandpur Sahib",17135,1.58,"None of the Above",,,,,,
"Umesh Das",Bihar,"Hajipur (sc)",14579,1.45,"Bahujan Samaj Party",47,"10th Pass",11021433,1500000,"",Business
"Dasai Chaudhary",Bihar,"Hajipur (sc)",4875,0.48,"Nationalist Congress Party",67,Graduate,18700047,900000,"","Pensioner & Patrol Pump & Bank Interest"
"Pashu Pati Kumar Paras",Bihar,"Hajipur (sc)",541310,53.76,"Lok Jan Shakti Party",66,"Graduate Professional",62834200,6744375,188,"Bihar Legislative Council Member, Minister Bihar Government & Social Worker"
"Shiv Chandra Ram",Bihar,"Hajipur (sc)",335861,33.36,"Rashtriya Janata Dal",49,Graduate,18630915,4997011,332|431|506|188|141|149|341|323|504|353|114,"Animal Husbandry & MLA"
"Kumari Aashiki",Bihar,"Hajipur (sc)",6801,0.68,"Sathi Aur Aapka Faisala Party",30,"Graduate Professional",3142887,0,"",NILL
"Jibas Paswan",Bihar,"Hajipur (sc)",3453,0.34,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",45,"10th Pass",543600,50000,467|468|406|409|420|471|120B,Agriculture
"Balendra Das",Bihar,"Hajipur (sc)",5589,0.56,"Jai Prakash Janata Dal",47,"Post Graduate",1291243,120000,"","Social Work  & Wage"
"Rajgir Paswan",Bihar,"Hajipur (sc)",11199,1.11,"Bajjikanchal Vikas Party",41,Literate,1082600,0,"",Labour
"Arvind Paswan",Bihar,"Hajipur (sc)",18346,1.82,Independent,33,"12th Pass",1205263,47000,"","Social Worker, and Wage"
"Raj Kr. Paswan",Bihar,"Hajipur (sc)",30797,3.06,Independent,32,"12th Pass",27000,0,"","Social Worker"
"Shiwani Kant",Bihar,"Hajipur (sc)",8751,0.87,Independent,32,Graduate,4532567,1556750,"","House Wife & Social Worker"
Nota,Bihar,"Hajipur (sc)",25256,2.51,"None of the Above",,,,,,
"Kotagiri Sridhar","Andhra Pradesh",Eluru,676809,50.97,"Yuvajana Sramika Rythu Congress Party",46,Graduate,462808829,33560974,"",Business
"Chinnam Rama Kotayya","Andhra Pradesh",Eluru,8412,0.63,"Bharatiya Janata Party",58,"10th Pass",100961778,7713964,"",Business
"Jetti Gurunadha Rao","Andhra Pradesh",Eluru,20378,1.53,"Indian National Congress",55,Graduate,69600598,2402881,"","Business & Agriculture"
"Magantti Venkateswara Rao Babu","Andhra Pradesh",Eluru,510884,38.47,"Telugu Desam",59,"10th Pass",199762023,33303902,506|323|109|147|149,Agriculturist
"China Venkata Suryanarayana Josyula","Andhra Pradesh",Eluru,2935,0.22,"Pyramid Party of India",62,Graduate,12035000,2500000,"","A.P. Govt. Retired Person"
"Pentapati Pullarao","Andhra Pradesh",Eluru,76827,5.79,"Janasena Party",,,,,,
"Mathe. Bobby","Andhra Pradesh",Eluru,1879,0.14,"Republican Party of India (A)",29,"12th Pass",10000,0,"","Social worker"
"V. Siva Rama Krishna","Andhra Pradesh",Eluru,1261,0.09,"Jana Jagruti Party",55,"10th Pass",2700000,0,"","Railway Employee (Retired in the month of Aug-2018"
"Alaga. Ravi Kumar","Andhra Pradesh",Eluru,1648,0.12,Independent,49,"10th Pass",0,0,"","Social worker"
"Dr.mendem. Santhosh Kumar(peddababu)","Andhra Pradesh",Eluru,3010,0.23,Independent,46,Others,10000,0,"","Social worker"
Nota,"Andhra Pradesh",Eluru,23880,1.8,"None of the Above",,,,,,
"Agrawal Shaileshkumar Premkishorji",Maharashtra,Wardha,36423,3.4,"Bahujan Samaj Party",37,"Post Graduate",135149000,2098380,447,"Agriculture And Dairy Farming"
"Charulata Rao Tokas",Maharashtra,Wardha,391173,36.47,"Indian National Congress",53,"Graduate Professional",136123032,0,"","Partner In Partnership Firm Engaged In The Conducting Of Khajan Singh Swimming Academy"
"Ramdas Chandrabhanji Tadas",Maharashtra,Wardha,578364,53.92,"Bharatiya Janata Party",65,"10th Pass",65807822,8961387,"","Farmer and House Rent"
"Ganesh Kisanrao Lade",Maharashtra,Wardha,6124,0.57,"Ambedkarite Party of India",42,"12th Pass",189000,0,"","Social Worker"
"Gadhave Pravin Rameshwarrao",Maharashtra,Wardha,3188,0.3,"Ambedkarist Republican Party",34,"10th Pass",1133000,450000,"","Photography (Profession)"
"Jagdish Uddhavrao Wankhade",Maharashtra,Wardha,1720,0.16,"Bahujan Mukti Party",35,"10th Pass",40000,0,"","social Worker"
"Dhanraj Kothiramji Wanjari",Maharashtra,Wardha,36452,3.4,"Vanchit Bahujan Aaghadi",63,"Post Graduate",97629000,0,467|468|420,"Syber Investigator And Lagal Councelling"
"Pro. Dnyanesh Wakudkar",Maharashtra,Wardha,1135,0.11,"Lokjagar Party",62,"Post Graduate",17597448,150000,"",Agriculture
"Arvind Shamrao Lillore",Maharashtra,Wardha,754,0.07,Independent,40,Others,247887,0,"","News Reporter"
"Umesh Sadashivrao Neware",Maharashtra,Wardha,3017,0.28,Independent,42,"10th Pass",124000,32138,"",Labour
"Zitruji Chandruji Borutkar",Maharashtra,Wardha,1318,0.12,Independent,63,"Graduate Professional",19528934,1600000,"","Retired Headmaster"
"Nandkishor Ramaji Sagar(more)",Maharashtra,Wardha,1643,0.15,Independent,52,Others,4395000,2346000,"",Service-Engineer
"Balpande Rajesh Marotrao",Maharashtra,Wardha,2130,0.2,Independent,43,"Graduate Professional",8019000,0,"",Farmer
"Adv. Bhaskar Marotrao Neware",Maharashtra,Wardha,2619,0.24,Independent,43,"Post Graduate",135345,0,"",Advocate
Nota,Maharashtra,Wardha,6510,0.61,"None of the Above",,,,,,
"Navajyoti Patnaik",Odisha,Balasore,179403,15.49,"Indian National Congress",46,"Graduate Professional",1042005000,1079582000,"","Directorship in Companies and Social Worker"
"Pratap Chandra Sarangi",Odisha,Balasore,483858,41.79,"Bharatiya Janata Party",64,Graduate,1346236,160,506|153A|435|294|323|34|147|143|188|427|149,"Social Worker"
"Rabindra Kumar Jena",Odisha,Balasore,470902,40.67,"Biju Janata Dal",51,Others,726151097,70250178,"","Entrepreneur & Sitting Member Of Parliament"
"Ashish Garg",Punjab,"Anandpur Sahib",2784,0.26,Independent,38,"12th Pass",2110000,1630000,"",Business
"Kirpal Kaur",Punjab,"Anandpur Sahib",2171,0.2,Independent,34,"12th Pass",89147280,25000,"","Dairy Farming"
"Rakesh Kumar",Punjab,"Anandpur Sahib",1011,0.09,Independent,35,"10th Pass",1123000,0,"","Private Work"
"Haji Sk Abdul Istar",Odisha,Balasore,3900,0.34,"All India Trinamool Congress",51,"Graduate Professional",2521000,0,"",Advocate
"Mohammed Alli",Odisha,Balasore,1356,0.12,"Ambedkar National Congress",54,Graduate,21321310,0,"","Social Service Business"
"Basantalata Pattanayak",Odisha,Balasore,1422,0.12,Independent,66,"Post Graduate",4650633,0,"","advocate Social Worker"
"Jadunath Sethi",Odisha,Balasore,1676,0.14,Independent,47,Graduate,3071295,0,"","Self Employed"
"Ramanath Barik",Odisha,Balasore,2454,0.21,Independent,72,"12th Pass",2791001,30000,"","Retired Teacher"
"Saroj Kumar Panda",Odisha,Balasore,2582,0.22,Independent,48,Graduate,238072,0,"",Agriculture
Nota,Odisha,Balasore,7436,0.64,"None of the Above",,,,,,
"Dolly Sharma","Uttar Pradesh",Ghaziabad,111944,7.34,"Indian National Congress",34,"Post Graduate",21001366,0,"",Business
"Vijay Kumar Singh","Uttar Pradesh",Ghaziabad,944503,61.96,"Bharatiya Janata Party",67,Doctorate,56545702,0,211|186|353|148|149|34|500,Pension
"Suresh Bansal","Uttar Pradesh",Ghaziabad,443003,29.06,"Samajwadi Party",76,"Post Graduate",138522059,17300000,"","Rent, Agriculture, Salary & Pension"
"Ashok Sharma","Uttar Pradesh",Ghaziabad,2450,0.16,"Subhashwadi Bhartiya Samajwadi Party (Subhas Party)",62,"Post Graduate",11721492,0,"",Business
"Divya Yog Maya Saraswati","Uttar Pradesh",Ghaziabad,925,0.06,"Rashtriya Bharatiya Jan Jan Party",51,Illiterate,650000,0,332|506|411|147|149|323|353|504,NA
"Nagendra Kumar","Uttar Pradesh",Ghaziabad,714,0.05,Shivsena,50,Graduate,4392354,785000,"","Pension (BIS, Govt. of India)"
"Mohan Lal","Uttar Pradesh",Ghaziabad,1150,0.08,"Republican Party of India (A)",60,"Graduate Professional",19023713,0,"","Pension ( Deputy S.P. Police Dep.UP)"
"Rakesh Suri","Uttar Pradesh",Ghaziabad,709,0.05,"Right to Recall Party",42,Graduate,157942,0,"","Computer Opretor"
"Mohd. Salim Ahmed","Uttar Pradesh",Ghaziabad,804,0.05,"Sabse Achchhi Party",50,Literate,3252000,0,"",Mechanic
"Sunil Nair","Uttar Pradesh",Ghaziabad,3944,0.26,"Rashtriya Lok Sarvadhikar  Party",38,Illiterate,150000,0,366|356,Nil
"Sewa Ram Kasana","Uttar Pradesh",Ghaziabad,4380,0.29,"Pragatishil Samajwadi Party (Lohia)",56,"10th Pass",98576712,1203000,506|467|468|436|307|395|420|504|323|336|427|147|148|149,"Agriculture, Business, House & Shop Rent"
"Amit Sharma","Uttar Pradesh",Ghaziabad,2435,0.16,Independent,37,"10th Pass",4775000,341233,"","Small Factory"
Nota,"Uttar Pradesh",Ghaziabad,7495,0.49,"None of the Above",,,,,,
"P. P. Chaudhary",Rajasthan,Pali,900149,66.2,"Bharatiya Janata Party",65,"Graduate Professional",385111923,7278041,"",MP
"Badriram Jakhar",Rajasthan,Pali,418552,30.78,"Indian National Congress",69,Literate,232556672,49047248,"","Agricuture & Transport & Partnership in Farms"
"Kanhaiyalal Vaishnav",Rajasthan,Pali,7745,0.57,Shivsena,39,"8th Pass",644000,0,420|406|447|34,"Property Dealer"
"Ramprasad Jatav",Rajasthan,Pali,6244,0.46,"Ambedkarite Party of India",63,"Post Graduate",17665000,800000,"",Pensioner
"Dr. Ramlal Mohbarsha",Rajasthan,Pali,2569,0.19,"Indian Indira Congress (R)",66,Doctorate,12622000,444000,"",No
"Professor Prem Singh Chandumajra",Punjab,"Anandpur Sahib",381161,35.24,"Shiromani Akali Dal",69,"Post Graduate",126971695,0,431|283|143,"Agricutural Income, MP Salary, MP & MLA Pension & Interest Income"
"Dr. Sukhdeep Kaur",Punjab,"Anandpur Sahib",1028,0.1,"Janral Samaj Party",40,"Post Graduate",400000,0,"","ASH Prof of Doctor"
"Ashwani Kumar",Punjab,"Anandpur Sahib",1732,0.16,"Hindustan Shakti Sena",46,Others,6195000,2100000,"",Businessman
"Laxman Kumar",Rajasthan,Pali,1884,0.14,"Proutist Sarva Samaj",26,"8th Pass",163050,0,"",Labouring
"Jagdish Chandra",Rajasthan,Pali,2337,0.17,Independent,52,Literate,665000,490000,"","Retd (Helper in Water Dept) Pali"
"Ramalingam. S","Tamil Nadu",Mayiladuthurai,599292,54.62,"Dravida Munnetra Kazhagam",74,Graduate,13355095,215000,"",Agriculture
"Kalyana Sundaram. N","Tamil Nadu",Mayiladuthurai,3183,0.29,"Bahujan Samaj Party",66,"12th Pass",5670000,0,"","Retired Central Government Employee"
"Subhashini. K","Tamil Nadu",Mayiladuthurai,41056,3.74,"Naam Tamilar Katchi",27,Graduate,525600,57500,"","House Wife"
"Refayudeen. M","Tamil Nadu",Mayiladuthurai,17005,1.55,"Makkal Needhi Maiam",46,"8th Pass",8606404,6100000,"",BUSINESS
"Habeeb Mohamed. U","Tamil Nadu",Mayiladuthurai,892,0.08,"All Pensioner’s Party",65,"10th Pass",1010000,0,"","Social Worker"
"Annadurai. K","Tamil Nadu",Mayiladuthurai,325,0.03,Independent,51,"8th Pass",1291267,171380,"",Business
"Abdul Baseeth","Tamil Nadu",Mayiladuthurai,371,0.03,Independent,30,Graduate,44415,0,"",Business
"Aravaazhi. K","Tamil Nadu",Mayiladuthurai,611,0.06,Independent,,,,,,
"Kannapiran. M","Tamil Nadu",Mayiladuthurai,465,0.04,Independent,37,Graduate,160000,200000,"",Coolie
"Kannan. R","Tamil Nadu",Mayiladuthurai,433,0.04,Independent,44,"Post Graduate",1829202,0,"",BUSINESS
"Krithivasan. S","Tamil Nadu",Mayiladuthurai,906,0.08,Independent,82,Graduate,56463527,5700000,"","Sole Proprietor, T.S. Sankara Iyer & Son, Dealer, Hindustan Petroleum Corporation Ltd., Mayiladuthurai and Peralam"
"Shanmugam. M","Tamil Nadu",Mayiladuthurai,728,0.07,Independent,50,"8th Pass",160000,0,"",Agriculture
"Samidurai. E","Tamil Nadu",Mayiladuthurai,603,0.05,Independent,63,"10th Pass",200,0,"","Agricultural Labour"
"Srinivasan. V","Tamil Nadu",Mayiladuthurai,2158,0.2,Independent,50,"12th Pass",1934800,0,"","social  work"
"Sugumaran. K","Tamil Nadu",Mayiladuthurai,2473,0.23,Independent,44,"10th Pass",38200,8000,"",Agriculture
"Subramanian. P","Tamil Nadu",Mayiladuthurai,3192,0.29,Independent,42,"8th Pass",1196000,0,"",Agriculture
"Senthamizhan. S","Tamil Nadu",Mayiladuthurai,69030,6.29,Independent,39,"12th Pass",6270000,0,147|353|188|341|385,Agriculture
"Thirugnanasambandam. D","Tamil Nadu",Mayiladuthurai,1101,0.1,Independent,78,"10th Pass",1889700,555000,"",Agriculture
"Thirunavukkarasu. R","Tamil Nadu",Mayiladuthurai,478,0.04,Independent,82,"Post Graduate",50160000,0,"","Joint Dhanalakhsmi Theatre-Thirunageshwaram(Arasu Jewells, Arasu Bajaj, Arasu financial ltd, Trust, Arasu engineering college)"
"Kappur Dhakshinamoorthy. M","Tamil Nadu",Mayiladuthurai,1029,0.09,Independent,47,"12th Pass",5150000,100000,"",Business
"Devados. P","Tamil Nadu",Mayiladuthurai,1303,0.12,Independent,32,"8th Pass",22000,20000,"",Labour
"Rajasekar. A","Tamil Nadu",Mayiladuthurai,1337,0.12,Independent,44,"Post Graduate",6361000,1404743,"","Software Engineering"
"Raja. N","Tamil Nadu",Mayiladuthurai,263,0.02,Independent,45,Graduate,100,0,"","Working in private company"
"Rajesh. P","Tamil Nadu",Mayiladuthurai,415,0.04,Independent,37,"8th Pass",100,0,"","Agricultural Labour"
"Vanidhas. M","Tamil Nadu",Mayiladuthurai,777,0.07,Independent,65,"10th Pass",627500,300000,"",Agriculture
"Vilvanathan. M","Tamil Nadu",Mayiladuthurai,1608,0.15,Independent,44,"Post Graduate",8000000,3300000,"",Agriculture
Nota,"Tamil Nadu",Mayiladuthurai,8231,0.75,"None of the Above",,,,,,
"Hemant Kumar Singhvi",Rajasthan,Pali,5139,0.38,Independent,44,"Post Graduate",16122848,295236,"","Advocate & Agricuture"
Subhash,Odisha,Balasore,825,0.07,"Pragatishil Samajwadi Party (Lohia)",26,Graduate,7000,0,"","Social Worker"
"Jagannath Das",Odisha,Balasore,816,0.07,Independent,44,Graduate,1154900,0,"",Business
"Asaimani. S","Tamil Nadu",Mayiladuthurai,337978,30.8,"All India Anna Dravida Munnetra Kazhagam",64,"Post Graduate",17159486,354102,"",Pensioner
"Ramakanta Panda",Odisha,Balasore,1241,0.11,"Purvanchal Janta Party (Secular)",39,"Post Graduate",2700000,0,"",Advocate
Nota,Rajasthan,Pali,15180,1.12,"None of the Above",,,,,,
"Gopin Soren",Jharkhand,Rajmahal,35586,3.4,"Communist Party of India  (Marxist)",56,Graduate,2402310,10000,"",Agriculture
"Hemlal Murmu",Jharkhand,Rajmahal,408635,39.0,"Bharatiya Janata Party",63,Graduate,56991946,17588571,"","Agriculture and Politics"
"Neeraj Hembrom",Jharkhand,Rajmahal,7543,0.72,"All India Forward Bloc",44,Graduate,23588789,2508000,"","Business and Social Work"
"Mahashay Tudu",Jharkhand,Rajmahal,2767,0.26,"Hindusthan Nirman Dal",36,"8th Pass",1457100,0,"",Agriculture
"Baidhnath Pahadiya",Jharkhand,Rajmahal,10374,0.99,"Bahujan Samaj Party",31,"8th Pass",1854160,0,"",Cultivation
"Christopher Murmu",Jharkhand,Rajmahal,3005,0.29,Independent,30,"12th Pass",86000,0,"","Agriculture & Social Work"
"Mangal Marandi",Jharkhand,Rajmahal,8234,0.79,Independent,34,"5th Pass",171000,0,"",Labour
"Barnad Hembrom",Jharkhand,Rajmahal,4254,0.41,Independent,56,"Graduate Professional",3232000,0,"","Self Employed"
"Mandal Hansda",Jharkhand,Rajmahal,12130,1.16,Independent,65,"12th Pass",872228,0,"","Retired From MCL"
"Mahendra Hansda",Jharkhand,Rajmahal,9077,0.87,Independent,43,"10th Pass",5987000,0,387|302|384|379|413|201|386|395|397|435|431|120B|34|109|336|427|448,"Agriculture & Self Employed"
"Mahesh Pahadiya",Jharkhand,Rajmahal,4928,0.47,Independent,48,Literate,1048500,25000,"","Farming and Labour"
Nota,Jharkhand,Rajmahal,12919,1.23,"None of the Above",,,,,,
Akhilesh,"Uttar Pradesh",Bhadohi,4570,0.44,"Nationalist Congress Party",51,Doctorate,1232900,270000,"","Advocate High Court Allahabad Prayagraj"
"Ramesh Chand","Uttar Pradesh",Bhadohi,510029,49.07,"Bharatiya Janata Party",44,"10th Pass",94089148,40919057,506|304A|307|332|435|171H|353|504|188|427|147|148|149|336,Business
Ramakant,"Uttar Pradesh",Bhadohi,25604,2.46,"Indian National Congress",59,"10th Pass",82444969,0,143|341|142|186|353,"MP Pension, Agriculture, Transport"
"Rangnath Mishra","Uttar Pradesh",Bhadohi,466414,44.87,"Bahujan Samaj Party",59,Graduate,124899017,54880849,506|394|188|323|504|427|352,"Agriculture & Business"
"Dr Rajesh Kumar Verma","Uttar Pradesh",Bhadohi,4648,0.45,"Peoples Party of India (Democratic)",51,Doctorate,13698354,8192500,"","Teaching at University Level"
Vinod,"Uttar Pradesh",Bhadohi,1943,0.19,"Hindusthan Nirman Dal",42,"Post Graduate",10154320,0,"","Doctorate Electro Homeopathic"
Kuldeep,"Uttar Pradesh",Bhadohi,1646,0.16,Independent,31,"Post Graduate",203000,0,"","Agriculture & Business"
"Ram Sakha","Uttar Pradesh",Bhadohi,1764,0.17,Independent,60,Graduate,27151000,107000,"",Agriculture
"Saiyyad Mohammad Arif","Uttar Pradesh",Bhadohi,5050,0.49,Independent,45,"8th Pass",10660000,0,"",Self
Santlal,"Uttar Pradesh",Bhadohi,2764,0.27,Independent,35,"5th Pass",281000,0,"",Agriculture
"D. Doss","Tamil Nadu",Arakkonam,8307,0.71,"Bahujan Samaj Party",48,"10th Pass",130000,0,"","self employed"
"S. Jagathrakshakan","Tamil Nadu",Arakkonam,672190,57.06,"Dravida Munnetra Kazhagam",71,"10th Pass",1146984897,11249729175,420|467|468|466|465|471|120B,"Social Worker and Business"
"M. Savitha","Tamil Nadu",Arakkonam,4498,0.38,"Ambedkarite Party of India",33,"Post Graduate",51000,0,"",Lawyer
"Y.r. Pavendhan","Tamil Nadu",Arakkonam,29347,2.49,"Naam Tamilar Katchi",40,"Post Graduate",3520000,0,"","Lawyer,  Computer Repair Service Center"
"A.k. Moorthy","Tamil Nadu",Arakkonam,343234,29.14,"Pattali Makkal Katchi",55,"Post Graduate",46023417,7710578,332|468|420|143|188|323|353|419|120B|147|148|448,"Politician, Business"
"Rajendran, N.","Tamil Nadu",Arakkonam,23771,2.02,"Makkal Needhi Maiam",61,"Post Graduate",10961100,0,"",Engineer
"R. Elamvazhudhi","Tamil Nadu",Arakkonam,862,0.07,Independent,60,"10th Pass",2220000,0,"",Business
Panchu.udayakumar,"Tamil Nadu",Arakkonam,839,0.07,Independent,40,"Post Graduate",100000,0,"",Advocate
"B. Ganesan","Tamil Nadu",Arakkonam,925,0.08,Independent,,,,,,
"M.s. Krishnan","Tamil Nadu",Arakkonam,1322,0.11,Independent,59,"5th Pass",2050000,0,"",
"Dr.t.m.s.sadhu Muthu Krishnan Erajendran","Tamil Nadu",Arakkonam,1186,0.1,Independent,57,Doctorate,25000,0,"","Social Worker"
"P.s. Suresh","Tamil Nadu",Arakkonam,1062,0.09,Independent,59,"5th Pass",2050000,0,"",Labour
"S. Shettu","Tamil Nadu",Arakkonam,1067,0.09,Independent,46,Graduate,256100,0,"",Farmer
"M. Natarajan","Tamil Nadu",Arakkonam,1214,0.1,Independent,,,,,,
"N.g. Parthiban","Tamil Nadu",Arakkonam,66826,5.67,Independent,,,,,,
"M. Parthiban","Tamil Nadu",Arakkonam,3313,0.28,Independent,45,"8th Pass",133000,0,"","Agriculture Labour"
"G. Moorthy","Tamil Nadu",Arakkonam,1616,0.14,Independent,36,"8th Pass",1683000,0,"","Daily Coolie"
